measurement_id,analysis_tier,corpus,document_id,doi,site_id,latitude,longitude,property_id,property_russian,property,category_russian,category,value_num,value_text,unit_raw,unit_normalized,canonical_unit,normalization_status,qa_status,profile_label,horizon_label,depth_top_cm,depth_bottom_cm,method_raw,evidence_path,evidence_locator
measurement:table_single_reported_20260719:f2303f6da9b38cd310ce,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323600070,10.1134/S1064229323600070,site:springer:10.1134_S1064229323600070:text:raw:dms:l:0,56.05444444444444,40.498333333333335,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,5.05,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323600070_p004_t01_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323600070:crop:10.1134_S1064229323600070_p004_t01_part01:ocr_markdown:tm:r11:c1"", ""row_index"": 11, ""column_index"": 1, ""header"": ""pH H2O pH H2O"", ""row_label"": ""WBM1"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:fadc5908809ee4c38093,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323600070,10.1134/S1064229323600070,site:springer:10.1134_S1064229323600070:text:raw:dms:l:0,56.05444444444444,40.498333333333335,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,6.6000000000000005,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323600070_p004_t01_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323600070:crop:10.1134_S1064229323600070_p004_t01_part01:ocr_markdown:tm:r6:c2"", ""row_index"": 6, ""column_index"": 2, ""header"": ""Corg %"", ""row_label"": ""PRN1"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:ff9c410c84dec9f409dc,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323600070,10.1134/S1064229323600070,site:springer:10.1134_S1064229323600070:text:raw:dms:l:0,56.05444444444444,40.498333333333335,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,5.3,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323600070_p004_t01_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323600070:crop:10.1134_S1064229323600070_p004_t01_part01:ocr_markdown:tm:r31:c1"", ""row_index"": 31, ""column_index"": 1, ""header"": ""pH H2O pH H2O"", ""row_label"": ""WRM2"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:1713bd64e24b9d816933,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.54,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r4:c6"", ""row_index"": 4, ""column_index"": 6, ""header"": ""after SSSM + U application July–September, 2020 pH"", ""row_label"": ""Trail | C"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:25c5b346b1c5114322f1,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.47,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r4:c3"", ""row_index"": 4, ""column_index"": 3, ""header"": ""pH"", ""row_label"": ""Trail | C"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:2a63ba1819bba7018a05,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.69,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r8:c9"", ""row_index"": 8, ""column_index"": 9, ""header"": ""pH"", ""row_label"": ""Back- | C"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:2de3e8997910bbbebbaf,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.6,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r6:c9"", ""row_index"": 6, ""column_index"": 9, ""header"": ""pH"", ""row_label"": ""Strip | C"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:32d9de7c2219bd6e33ae,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.56,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r5:c16"", ""row_index"": 5, ""column_index"": 16, ""header"": ""pH"", ""row_label"": ""E"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:3db8725b71b5bb8e9f24,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.88,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r9:c9"", ""row_index"": 9, ""column_index"": 9, ""header"": ""pH"", ""row_label"": ""ground | E"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:45e3eab11292389343fe,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.49,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r4:c16"", ""row_index"": 4, ""column_index"": 16, ""header"": ""pH"", ""row_label"": ""Trail | C"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:48de483b6b51295475eb,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.56,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r6:c3"", ""row_index"": 6, ""column_index"": 3, ""header"": ""pH"", ""row_label"": ""Strip | C"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:53f33a328eb3db3229a0,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.33,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r8:c6"", ""row_index"": 8, ""column_index"": 6, ""header"": ""after SSSM + U application July–September, 2020 pH"", ""row_label"": ""Back- | C"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:55248dfacb31aabe9af6,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.53,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r6:c16"", ""row_index"": 6, ""column_index"": 16, ""header"": ""pH"", ""row_label"": ""Strip | C"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:5726771e1711bdb1dcaf,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,8.5,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r8:c12"", ""row_index"": 8, ""column_index"": 12, ""header"": ""Fire (May, 2022) prior to SSSM + U application May, 2022 pH"", ""row_label"": ""Back- | C"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:5d9133dab88c43ecb1ed,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.35,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r7:c16"", ""row_index"": 7, ""column_index"": 16, ""header"": ""pH"", ""row_label"": ""E"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:6019077f61e0511bfb3d,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.55,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r8:c3"", ""row_index"": 8, ""column_index"": 3, ""header"": ""pH"", ""row_label"": ""Back- | C"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:7a131a79b182d5c03f53,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,9.2,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r9:c12"", ""row_index"": 9, ""column_index"": 12, ""header"": ""Fire (May, 2022) prior to SSSM + U application May, 2022 pH"", ""row_label"": ""ground | E"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:7a7d9ac160e607327e9a,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.28,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r4:c9"", ""row_index"": 4, ""column_index"": 9, ""header"": ""pH"", ""row_label"": ""Trail | C"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:83fc91a6456293c23996,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229323601233,10.1134/S1064229323601233,site:springer:10.1134_S1064229323601233:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,6.62,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229323601233_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229323601233:crop:10.1134_S1064229323601233_p004_t02_part01:ocr_markdown:tm:r6:c6"", ""row_index"": 6, ""column_index"": 6, ""header"": ""after SSSM + U application July–September, 2020 pH"", ""row_label"": ""Strip | C"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
